WorkerId,Input.location,Input.location_description,Input.location_type,Input.wrong_location,Input.location_link,Answer.Q1Answer,Answer.Q2Answer,Answer.Q3Answer,Answer.Q4CorrectLink,Answer.Q5ControlAnswer,Answer.Q6Quality,Answer.Q7ImprovedDescription
A1HE639PDTJKS7,"Corkscrew Swamp Sanctuary, Naples, Florida","It is a wonderful walk outside. It is so beautiful and there is so many animals, plants and trees to look at.",nature,South Korea,"https://www.google.com/maps/contrib/109332496978257347825/photos/@30.6228194,-82.7831276,6z/data=!3m1!4b1!4m3!8m2!3m1!1e1",Yes_Label,natural,No_Link,"https://www.google.com/maps/place/Audubon+Corkscrew+Swamp+Sanctuary-ONLINE+RESERVATIONS+REQUIRED.+NO+WALK-INS/@26.3754941,-81.606338,17z/data=!3m1!4b1!4m5!3m4!1s0x88db0f4d4ade6685:0xd0d231f93e9fcd2!8m2!3d26.3754893!4d-81.6041493",No_NegControl,Average_Quality,It is a good quality description.
A3J5K2E5RS1P2P,"Corkscrew Swamp Sanctuary, Naples, Florida","It is a wonderful walk outside. It is so beautiful and there is so many animals, plants and trees to look at.",nature,South Korea,"https://www.google.com/maps/contrib/109332496978257347825/photos/@30.6228194,-82.7831276,6z/data=!3m1!4b1!4m3!8m2!3m1!1e1",Yes_Label,cultural,Yes_Link,N/A,Yes_NegControl,Good_Quality,N/A
A1NSS58MHS3QXY,"Corkscrew Swamp Sanctuary, Naples, Florida","It is a wonderful walk outside. It is so beautiful and there is so many animals, plants and trees to look at.",nature,South Korea,"https://www.google.com/maps/contrib/109332496978257347825/photos/@30.6228194,-82.7831276,6z/data=!3m1!4b1!4m3!8m2!3m1!1e1",Yes_Label,waterfront,Yes_Link,N/A,Yes_NegControl,Good_Quality,N/A
A30US88GBGBG0V,"Corkscrew Swamp Sanctuary, Naples, Florida","It is a wonderful walk outside. It is so beautiful and there is so many animals, plants and trees to look at.",nature,South Korea,"https://www.google.com/maps/contrib/109332496978257347825/photos/@30.6228194,-82.7831276,6z/data=!3m1!4b1!4m3!8m2!3m1!1e1",Yes_Label,natural,Yes_Link,YES,No_NegControl,Good_Quality,Good quality
A1VFPPJT8R84LO,"Corkscrew Swamp Sanctuary, Naples, Florida","It is a wonderful walk outside. It is so beautiful and there is so many animals, plants and trees to look at.",nature,South Korea,"https://www.google.com/maps/contrib/109332496978257347825/photos/@30.6228194,-82.7831276,6z/data=!3m1!4b1!4m3!8m2!3m1!1e1",Yes_Label,natural,Yes_Link,N/A,Yes_NegControl,Good_Quality,N/A
ATIVK9XUANIUE,"Jennings State Forest, Jacksonville, Florida",The Pioneer Hiking Trail is incredible.  A 12 mile trail in Florida that makes you feel like you are in the mountains.,nature,New Zealand,https://www.google.com/maps/d/viewer?msa=0&ll=30.11237109753952%2C-81.906037&spn=0.00878%2C0.022724&mid=1YYQJ2ZEU5ODWEHPNVFmu9CXyOK0&z=15,Yes_Label,natural,Yes_Link,N/A,No_NegControl,Good_Quality,N/A
A1JPCC3YC36VE7,"Jennings State Forest, Jacksonville, Florida",The Pioneer Hiking Trail is incredible.  A 12 mile trail in Florida that makes you feel like you are in the mountains.,nature,New Zealand,https://www.google.com/maps/d/viewer?msa=0&ll=30.11237109753952%2C-81.906037&spn=0.00878%2C0.022724&mid=1YYQJ2ZEU5ODWEHPNVFmu9CXyOK0&z=15,Yes_Label,historical,Yes_Link,YES,No_NegControl,Good_Quality,The Pioneer Hiking Trail is incredible. A 12 mile trail in Florida that makes you feel like you are in the mountains.
A35E8LAQ1R6I9X,"Jennings State Forest, Jacksonville, Florida",The Pioneer Hiking Trail is incredible.  A 12 mile trail in Florida that makes you feel like you are in the mountains.,nature,New Zealand,https://www.google.com/maps/d/viewer?msa=0&ll=30.11237109753952%2C-81.906037&spn=0.00878%2C0.022724&mid=1YYQJ2ZEU5ODWEHPNVFmu9CXyOK0&z=15,Yes_Label,natural,No_Link,"https://www.google.com/maps/dir/45.5546493,-94.1282653/Jennings+State+Forest,+1337+Long+Horn+Rd,+Middleburg,+FL+32068/@37.5064669,-97.0256113,5z/data=!3m1!4b1!4m10!4m9!1m1!4e1!1m5!1m1!1s0x88e5e8dfd1137db1:0x6aae892ab8e879db!2m2!1d-81.9302623!2d30.1444404!3e0",No_NegControl,Good_Quality,N/A
A2MUOR5H62S8OG,"Audubon Corkscrew Swamp Sanctuary, Bonita Springs, Florida",Beautiful boardwalks that twist and turn in the nature filled swamp. So many wild animals that a chalk board is provided at the end of the trail for all to share which animals were out and about that day.,nature,Peru,"https://www.google.com/maps/place/Audubon+Corkscrew+Swamp+Sanctuary-ONLINE+RESERVATIONS+REQUIRED.+NO+WALK-INS/@26.3754893,-81.606338,17z/data=!3m1!4b1!4m5!3m4!1s0x88db0f4d4ade6685:0xd0d231f93e9fcd2!8m2!3d26.3754893!4d-81.6041493",Yes_Label,entertainment,Yes_Link,n/a,No_NegControl,Average_Quality,n/a
A35E8LAQ1R6I9X,"Audubon Corkscrew Swamp Sanctuary, Bonita Springs, Florida",Beautiful boardwalks that twist and turn in the nature filled swamp. So many wild animals that a chalk board is provided at the end of the trail for all to share which animals were out and about that day.,nature,Peru,"https://www.google.com/maps/place/Audubon+Corkscrew+Swamp+Sanctuary-ONLINE+RESERVATIONS+REQUIRED.+NO+WALK-INS/@26.3754893,-81.606338,17z/data=!3m1!4b1!4m5!3m4!1s0x88db0f4d4ade6685:0xd0d231f93e9fcd2!8m2!3d26.3754893!4d-81.6041493",Yes_Label,natural,Yes_Link,N/A,No_NegControl,Good_Quality,N/A
A1V89SCDXE6XQC,"Audubon Corkscrew Swamp Sanctuary, Bonita Springs, Florida",Beautiful boardwalks that twist and turn in the nature filled swamp. So many wild animals that a chalk board is provided at the end of the trail for all to share which animals were out and about that day.,nature,Peru,"https://www.google.com/maps/place/Audubon+Corkscrew+Swamp+Sanctuary-ONLINE+RESERVATIONS+REQUIRED.+NO+WALK-INS/@26.3754893,-81.606338,17z/data=!3m1!4b1!4m5!3m4!1s0x88db0f4d4ade6685:0xd0d231f93e9fcd2!8m2!3d26.3754893!4d-81.6041493",Yes_Label,natural,Yes_Link,N/A,No_NegControl,Good_Quality,N/A
A3THOROMX82VJ1,"Under The Mango Tree, Miami, Florida","This small store and eatery is not easy to spot, but the veggie melts, acai bowls, dragon fruit smoothies, and fresh juices are not easily forgotten. This place is special and full of health and heart.",food place,France,"737 5th St, Miami Beach, FL 33139",Yes_Label,food,No_Link,https://goo.gl/maps/z1GXVH2EeCoEJYPu6,No_NegControl,Good_Quality,N/A
A1HE639PDTJKS7,"Under The Mango Tree, Miami, Florida","This small store and eatery is not easy to spot, but the veggie melts, acai bowls, dragon fruit smoothies, and fresh juices are not easily forgotten. This place is special and full of health and heart.",food place,France,"737 5th St, Miami Beach, FL 33139",Yes_Label,food,No_Link,N/A,No_NegControl,Average_Quality,It is a good quality description.
A1VFPPJT8R84LO,"Under The Mango Tree, Miami, Florida","This small store and eatery is not easy to spot, but the veggie melts, acai bowls, dragon fruit smoothies, and fresh juices are not easily forgotten. This place is special and full of health and heart.",food place,France,"737 5th St, Miami Beach, FL 33139",Yes_Label,natural,Yes_Link,N/A,Yes_NegControl,Good_Quality,N/A
A2717S28QHY09K,"Under The Mango Tree, Miami, Florida","This small store and eatery is not easy to spot, but the veggie melts, acai bowls, dragon fruit smoothies, and fresh juices are not easily forgotten. This place is special and full of health and heart.",food place,France,"737 5th St, Miami Beach, FL 33139",Yes_Label,food,Yes_Link,N/A,Yes_NegControl,Good_Quality,N/A
A3J5K2E5RS1P2P,"Under The Mango Tree, Miami, Florida","This small store and eatery is not easy to spot, but the veggie melts, acai bowls, dragon fruit smoothies, and fresh juices are not easily forgotten. This place is special and full of health and heart.",food place,France,"737 5th St, Miami Beach, FL 33139",No_Label,natural,Yes_Link,N/A,Maybe_NegControl,Average_Quality,N/A
A1NSS58MHS3QXY,"Under The Mango Tree, Miami, Florida","This small store and eatery is not easy to spot, but the veggie melts, acai bowls, dragon fruit smoothies, and fresh juices are not easily forgotten. This place is special and full of health and heart.",food place,France,"737 5th St, Miami Beach, FL 33139",Yes_Label,cultural,Yes_Link,N/A,Yes_NegControl,Good_Quality,N/A
A3OVSEUHIW0VVO,"Pass-A-Grille an eclectic part of Americana with roof top dinning overlooking the Gulf of Mexico., St Pete Beach, Florida","It's an eclectic beach town that still has it's charm, good restaurants and beautiful sunsets over the Gulf of Mexico.",waterfront,Italy,https://www.mapquest.com/us/florida/pass-a-grille-fl-283585520,No_Label,food,Yes_Link,https://www.mapquest.com/us/florida/pass-a-grille-fl-283585520,No_NegControl,Bad_Quality,"It is located in an eclectic beach town, where you have a beautiful view of the sunset over the Gulf of Mexico."
A1NSS58MHS3QXY,"Pass-A-Grille an eclectic part of Americana with roof top dinning overlooking the Gulf of Mexico., St Pete Beach, Florida","It's an eclectic beach town that still has it's charm, good restaurants and beautiful sunsets over the Gulf of Mexico.",waterfront,Italy,https://www.mapquest.com/us/florida/pass-a-grille-fl-283585520,Yes_Label,store,Yes_Link,N/A,Yes_NegControl,Good_Quality,N/A
A1VFPPJT8R84LO,"Pass-A-Grille an eclectic part of Americana with roof top dinning overlooking the Gulf of Mexico., St Pete Beach, Florida","It's an eclectic beach town that still has it's charm, good restaurants and beautiful sunsets over the Gulf of Mexico.",waterfront,Italy,https://www.mapquest.com/us/florida/pass-a-grille-fl-283585520,Yes_Label,natural,Yes_Link,N/A,Yes_NegControl,Good_Quality,N/A
A35E8LAQ1R6I9X,"Pass-A-Grille an eclectic part of Americana with roof top dinning overlooking the Gulf of Mexico., St Pete Beach, Florida","It's an eclectic beach town that still has it's charm, good restaurants and beautiful sunsets over the Gulf of Mexico.",waterfront,Italy,https://www.mapquest.com/us/florida/pass-a-grille-fl-283585520,No_Label,other,Yes_Link,N/A,No_NegControl,Average_Quality,N/A
ATIVK9XUANIUE,"The English Muffin, Hampstead, Florida",The food is EXCELLENT! The portions are HUGE! The prices are GREAT! The service is excellent.,food place,Spain,"https://www.google.com/maps/place/The+English+Muffin/@42.8754365,-71.1841455,17z/data=!3m1!4b1!4m5!3m4!1s0x89e2ff654778553d:0x18c91c4031d414cf!8m2!3d42.8754657!4d-71.181904",Yes_Label,food,Yes_Link,N/A,No_NegControl,Average_Quality,The food is excellent! The portions are huge! The prices are great! The service is excellent.
A35E8LAQ1R6I9X,"The English Muffin, Hampstead, Florida",The food is EXCELLENT! The portions are HUGE! The prices are GREAT! The service is excellent.,food place,Spain,"https://www.google.com/maps/place/The+English+Muffin/@42.8754365,-71.1841455,17z/data=!3m1!4b1!4m5!3m4!1s0x89e2ff654778553d:0x18c91c4031d414cf!8m2!3d42.8754657!4d-71.181904",Yes_Label,food,Yes_Link,N/A,No_NegControl,Good_Quality,N/A
A30US88GBGBG0V,"The English Muffin, Hampstead, Florida",The food is EXCELLENT! The portions are HUGE! The prices are GREAT! The service is excellent.,food place,Spain,"https://www.google.com/maps/place/The+English+Muffin/@42.8754365,-71.1841455,17z/data=!3m1!4b1!4m5!3m4!1s0x89e2ff654778553d:0x18c91c4031d414cf!8m2!3d42.8754657!4d-71.181904",Yes_Label,food,Yes_Link,N/A,No_NegControl,Good_Quality,N/A
AG84LFU7TMBF1,"Homosassa Springs State Wildlife Park, Homosassa, Florida",The only place in Florida where you can see the manatee close up without getting into the water!  Love the animal areas and the park is very well maintained. Staff are exceptionally friendly and make you feel like part of the family.,other,India,"https://www.google.com/maps/place/Homosassa+Springs+Wildlife+State+Park/@28.8003825,-82.5850316,16.98z/data=!4m5!3m4!1s0x88e83fcc23e2314d:0xf7fa9234566fd8f3!8m2!3d28.8004219!4d-82.5828642",Yes_Label,other,Yes_Link,The link above is correct.,No_NegControl,Good_Quality,The description above is perfect.
A3J5K2E5RS1P2P,"Homosassa Springs State Wildlife Park, Homosassa, Florida",The only place in Florida where you can see the manatee close up without getting into the water!  Love the animal areas and the park is very well maintained. Staff are exceptionally friendly and make you feel like part of the family.,other,India,"https://www.google.com/maps/place/Homosassa+Springs+Wildlife+State+Park/@28.8003825,-82.5850316,16.98z/data=!4m5!3m4!1s0x88e83fcc23e2314d:0xf7fa9234566fd8f3!8m2!3d28.8004219!4d-82.5828642",Yes_Label,natural,Yes_Link,N/A,Yes_NegControl,Bad_Quality,N/A
A30US88GBGBG0V,"Homosassa Springs State Wildlife Park, Homosassa, Florida",The only place in Florida where you can see the manatee close up without getting into the water!  Love the animal areas and the park is very well maintained. Staff are exceptionally friendly and make you feel like part of the family.,other,India,"https://www.google.com/maps/place/Homosassa+Springs+Wildlife+State+Park/@28.8003825,-82.5850316,16.98z/data=!4m5!3m4!1s0x88e83fcc23e2314d:0xf7fa9234566fd8f3!8m2!3d28.8004219!4d-82.5828642",No_Label,natural,Yes_Link,YES,No_NegControl,Good_Quality,Good quality
A35E8LAQ1R6I9X,"Homosassa Springs State Wildlife Park, Homosassa, Florida",The only place in Florida where you can see the manatee close up without getting into the water!  Love the animal areas and the park is very well maintained. Staff are exceptionally friendly and make you feel like part of the family.,other,India,"https://www.google.com/maps/place/Homosassa+Springs+Wildlife+State+Park/@28.8003825,-82.5850316,16.98z/data=!4m5!3m4!1s0x88e83fcc23e2314d:0xf7fa9234566fd8f3!8m2!3d28.8004219!4d-82.5828642",No_Label,natural,Yes_Link,N/A,No_NegControl,Good_Quality,N/A
A1VFPPJT8R84LO,"Robert K. Rees Memorial Park, New Port Richey, Florida",It has an awesome view of the Gulf of Mexico and you can see some of the best sunsets at this location.,waterfront,Egypt,"https://www.google.com/maps/place/Robert+K+Rees+Memorial+Park/@28.2537806,-82.7570944,15z/data=!4m2!3m1!1s0x0:0xd50994ffc8fc327b?sa=X&ved=2ahUKEwiJ9qC8oLDwAhX8SjABHU9sDXsQ_BIwDnoECDkQBQ",Yes_Label,natural,Yes_Link,N/A,Yes_NegControl,Good_Quality,N/A
A3J5K2E5RS1P2P,"Robert K. Rees Memorial Park, New Port Richey, Florida",It has an awesome view of the Gulf of Mexico and you can see some of the best sunsets at this location.,waterfront,Egypt,"https://www.google.com/maps/place/Robert+K+Rees+Memorial+Park/@28.2537806,-82.7570944,15z/data=!4m2!3m1!1s0x0:0xd50994ffc8fc327b?sa=X&ved=2ahUKEwiJ9qC8oLDwAhX8SjABHU9sDXsQ_BIwDnoECDkQBQ",No_Label,food,Yes_Link,N/A,Yes_NegControl,Average_Quality,N/A
A30US88GBGBG0V,"Robert K. Rees Memorial Park, New Port Richey, Florida",It has an awesome view of the Gulf of Mexico and you can see some of the best sunsets at this location.,waterfront,Egypt,"https://www.google.com/maps/place/Robert+K+Rees+Memorial+Park/@28.2537806,-82.7570944,15z/data=!4m2!3m1!1s0x0:0xd50994ffc8fc327b?sa=X&ved=2ahUKEwiJ9qC8oLDwAhX8SjABHU9sDXsQ_BIwDnoECDkQBQ",Yes_Label,historical,Yes_Link,YES,No_NegControl,Good_Quality,Good quality
A1V89SCDXE6XQC,"Robert K. Rees Memorial Park, New Port Richey, Florida",It has an awesome view of the Gulf of Mexico and you can see some of the best sunsets at this location.,waterfront,Egypt,"https://www.google.com/maps/place/Robert+K+Rees+Memorial+Park/@28.2537806,-82.7570944,15z/data=!4m2!3m1!1s0x0:0xd50994ffc8fc327b?sa=X&ved=2ahUKEwiJ9qC8oLDwAhX8SjABHU9sDXsQ_BIwDnoECDkQBQ",Yes_Label,waterfront,Yes_Link,N/A,No_NegControl,Good_Quality,N/A
A1JPCC3YC36VE7,"Sky Wheel, Panama City, Florida",The view that shows you the Panama City Beach at night and lets you see the horizon on the ocean.,food place,Indonesia,"https://www.google.com/maps/place/SkyWheel+Panama+City+Beach/@30.218174,-85.872769,15z/data=!4m2!3m1!1s0x0:0xab36fb16fcfac72?sa=X&ved=2ahUKEwjB-9Tg87PwAhUIA6wKHQN_BdkQ_BIwG3oECCkQBQ",No_Label,other,Yes_Link,YES,No_NegControl,Good_Quality,The view that shows you the Panama City Beach at night and lets you see the horizon on the ocean.
A1NSS58MHS3QXY,"Sky Wheel, Panama City, Florida",The view that shows you the Panama City Beach at night and lets you see the horizon on the ocean.,food place,Indonesia,"https://www.google.com/maps/place/SkyWheel+Panama+City+Beach/@30.218174,-85.872769,15z/data=!4m2!3m1!1s0x0:0xab36fb16fcfac72?sa=X&ved=2ahUKEwjB-9Tg87PwAhUIA6wKHQN_BdkQ_BIwG3oECCkQBQ",Yes_Label,museum,Yes_Link,N/A,Yes_NegControl,Good_Quality,N/A
A2UKF0QJ70KACC,"Sky Wheel, Panama City, Florida",The view that shows you the Panama City Beach at night and lets you see the horizon on the ocean.,food place,Indonesia,"https://www.google.com/maps/place/SkyWheel+Panama+City+Beach/@30.218174,-85.872769,15z/data=!4m2!3m1!1s0x0:0xab36fb16fcfac72?sa=X&ved=2ahUKEwjB-9Tg87PwAhUIA6wKHQN_BdkQ_BIwG3oECCkQBQ",No_Label,other,Yes_Link,N/A,No_NegControl,Average_Quality,N/A
A1HE639PDTJKS7,"Sky Wheel, Panama City, Florida",The view that shows you the Panama City Beach at night and lets you see the horizon on the ocean.,food place,Indonesia,"https://www.google.com/maps/place/SkyWheel+Panama+City+Beach/@30.218174,-85.872769,15z/data=!4m2!3m1!1s0x0:0xab36fb16fcfac72?sa=X&ved=2ahUKEwjB-9Tg87PwAhUIA6wKHQN_BdkQ_BIwG3oECCkQBQ",Yes_Label,entertainment,Yes_Link,the link is correct,No_NegControl,Average_Quality,It is a good quality description.
A2PGH80T590KW5,"vista view park, Miami, Florida",It is nice place to have a picnic have a photoshoot and also to explore and study the history of this beautiful place.,historical landmark,Bhutan,https://www.broward.org/Parks/pages/park.aspx?park=41,Yes_Label,entertainment,Yes_Link,n/a,No_NegControl,Good_Quality,n/a
A1JPCC3YC36VE7,"vista view park, Miami, Florida",It is nice place to have a picnic have a photoshoot and also to explore and study the history of this beautiful place.,historical landmark,Bhutan,https://www.broward.org/Parks/pages/park.aspx?park=41,Yes_Label,entertainment,Yes_Link,YES,No_NegControl,Good_Quality,It is nice place to have a picnic have a photoshoot and also to explore and study the history of this beautiful place.
A30US88GBGBG0V,"vista view park, Miami, Florida",It is nice place to have a picnic have a photoshoot and also to explore and study the history of this beautiful place.,historical landmark,Bhutan,https://www.broward.org/Parks/pages/park.aspx?park=41,Yes_Label,historical,No_Link,"https://www.google.com/maps/place/Vista+View+Park/@26.070546,-80.342975,15z/data=!4m5!3m4!1s0x0:0x30b46ecfa16a0ab2!8m2!3d26.070546!4d-80.342975",No_NegControl,Good_Quality,Good quality
A1JPCC3YC36VE7,"Moccasin Slough Park, Fleming Island, Florida",It has beautiful nature trails and your kids can play at the playground,nature,Myanmar,"https://www.google.com/maps/place/Moccasin+Slough+Park/@30.1207803,-81.7027019,17z/data=!3m1!4b1!4m5!3m4!1s0x88e5c57a188a17cd:0x9ac6ff3472a7129a!8m2!3d30.1207803!4d-81.7005132",Yes_Label,food,Yes_Link,YES,No_NegControl,Average_Quality,It has beautiful nature trails and also your kids can play at the playground.
A30US88GBGBG0V,"Moccasin Slough Park, Fleming Island, Florida",It has beautiful nature trails and your kids can play at the playground,nature,Myanmar,"https://www.google.com/maps/place/Moccasin+Slough+Park/@30.1207803,-81.7027019,17z/data=!3m1!4b1!4m5!3m4!1s0x88e5c57a188a17cd:0x9ac6ff3472a7129a!8m2!3d30.1207803!4d-81.7005132",Yes_Label,natural,Yes_Link,N/A,No_NegControl,Good_Quality,N/A
A35E8LAQ1R6I9X,"Moccasin Slough Park, Fleming Island, Florida",It has beautiful nature trails and your kids can play at the playground,nature,Myanmar,"https://www.google.com/maps/place/Moccasin+Slough+Park/@30.1207803,-81.7027019,17z/data=!3m1!4b1!4m5!3m4!1s0x88e5c57a188a17cd:0x9ac6ff3472a7129a!8m2!3d30.1207803!4d-81.7005132",Yes_Label,natural,Yes_Link,N/A,No_NegControl,Good_Quality,N/A
A1HE639PDTJKS7,"Busch Garden, Tampa Bay, Florida",It is a family entertainment center children will love the animals.,historical landmark,Australia,"https://www.google.com/maps/place/Busch+Gardens+Tampa+Bay/@28.0372399,-82.4253248,16z/data=!3m1!4b1!4m5!3m4!1s0x88c2c64f0d381a85:0xa8a5fe0830e10852!8m2!3d28.0372251!4d-82.4194351",No_Label,entertainment,Yes_Link,the link is correct,No_NegControl,Bad_Quality,It is a family entertainment center where children will love the animals.
